thread_id,comment_id,video_id,author,author_channel_id,is_reply,parent_comment_id,published_at_comment,text,like_count_comment,reply_count
UgypCvBM5rKbS-WGlFJ4AaABAg,UgypCvBM5rKbS-WGlFJ4AaABAg,-4GmbBoYQjE,@NeeqoCapeTown,UCept7dSSgo9eRxp_tZ8q_HA,False,,2025-06-26T21:44:59Z,What an experience!!!,0,0.0
UgwU0EIeE9rlUBXl21F4AaABAg,UgwU0EIeE9rlUBXl21F4AaABAg,-4GmbBoYQjE,@andrewlander6117,UCEIdrQgBxBHo0h_gtwvjEcw,False,,2025-06-26T21:13:11Z,"The ""gateway to the under world"" was actually not what that is. Cenotes are what they thought the gateway was.",0,0.0
Ugy86QYEmMJtO7cS1-l4AaABAg,Ugy86QYEmMJtO7cS1-l4AaABAg,-4GmbBoYQjE,@joaquincorrea-rz6ni,UCTyYkED8-zNpneva5Tl_46Q,False,,2025-06-26T20:29:05Z,Mrbeast el gobierno te quiere demandar por arruinar el templo como signo no respetar 😱,0,0.0
Ugyu8KuDIeCNWbee9g54AaABAg,Ugyu8KuDIeCNWbee9g54AaABAg,-4GmbBoYQjE,@Fail-w2c,UCsqdEWW8ICXwYKf7jbWe2Qw,False,,2025-06-26T20:25:24Z,في عربي؟,0,0.0
UgwzGxHme3YluUea9id4AaABAg,UgwzGxHme3YluUea9id4AaABAg,-4GmbBoYQjE,@أسطورةالكلاسيكوللكرة,UCmEPNg7hyoFA491b677zjUA,False,,2025-06-26T20:12:05Z,You Best YouTubers ❤❤❤,0,0.0
Ugzv3z54-4KFlVhlNYV4AaABAg,Ugzv3z54-4KFlVhlNYV4AaABAg,-4GmbBoYQjE,@LuzDeJesúskjl-b9r,UCIYMVZnwl8RHgzCeT4vuG8A,False,,2025-06-26T19:57:01Z,Nolan =Nert,0,0.0
UgzAzt8nIMyVRgmWqQp4AaABAg,UgzAzt8nIMyVRgmWqQp4AaABAg,-4GmbBoYQjE,@WalterBaur,UCwCghCAduXMzfYM6GmMi_0g,False,,2025-06-26T19:24:07Z,Deine. Schokolade. Ist. Ckasch. Grap,0,0.0
Ugz7ZPdW5wyU7ZtkA994AaABAg,Ugz7ZPdW5wyU7ZtkA994AaABAg,-4GmbBoYQjE,@RohitSinha-n9w,UC8BRAbG6IFcUiZQCIXlfEew,False,,2025-06-26T18:27:56Z,Super,0,0.0
UgwHgDG5Jv2JKIt4Sil4AaABAg,UgwHgDG5Jv2JKIt4Sil4AaABAg,-4GmbBoYQjE,@JunaidAlam-p6h,UCASwrGqRCWJOUfSq00gf2Fw,False,,2025-06-26T17:04:22Z,Mujhe bhi do $5lakh,0,0.0
UgwWbXHE64tVsdMrVHF4AaABAg,UgwWbXHE64tVsdMrVHF4AaABAg,-4GmbBoYQjE,@SohagSarkar01,UCKpcZRvx2aGJxNDJTwtCFzw,False,,2025-06-26T16:30:50Z,এইখানে অনেক কিছু শেখার এবং দেখার জিনিস আছে🥰,0,0.0
UgwpEioClNAWJSDNGsZ4AaABAg,UgwpEioClNAWJSDNGsZ4AaABAg,-4GmbBoYQjE,@LikhithsaiGonupalli,UCKQXBqYNMvS7pR97aV7HqOw,False,,2025-06-26T15:53:53Z,Let's explore Indian temples,0,0.0
UgxlzMOdQMhPIBsjSO54AaABAg,UgxlzMOdQMhPIBsjSO54AaABAg,-4GmbBoYQjE,@AhsanSaleem-i9v7u,UC3EeHEwpfERA_FNFD7T-8EA,False,,2025-06-26T15:48:20Z,❤❤❤❤❤❤❤❤❤❤❤❤,0,0.0
UgwTHNm9WG_tRtvvNSt4AaABAg,UgwTHNm9WG_tRtvvNSt4AaABAg,-4GmbBoYQjE,@AbirSarkar-q5j,UCWH-vOsKgujeKEVWjD7kMGA,False,,2025-06-26T15:36:12Z,🇧🇩💚🇮🇷💚🇧🇩💚🇵🇸💚,0,0.0
UgyBTlLuYh4vU3XwEsR4AaABAg,UgyBTlLuYh4vU3XwEsR4AaABAg,-4GmbBoYQjE,@Arname-TD,UCSZXH4Fj6usVIl-64hO6SBg,False,,2025-06-26T15:16:40Z,Кто казах лайк???,0,0.0
UgxszaCAF5xii7zE_6Z4AaABAg,UgxszaCAF5xii7zE_6Z4AaABAg,-4GmbBoYQjE,@GoraBhatti-q2k,UCA0_ssZHvBIsFXyEfurxOoQ,False,,2025-06-26T15:10:51Z,Interesting 🎥videos thanks🙏,0,0.0
UgwvnWdFzwORKn897vF4AaABAg,UgwvnWdFzwORKn897vF4AaABAg,-4GmbBoYQjE,@Anime_usurper,UCCnyr3cvU0C7_LCQQ6jq3LQ,False,,2025-06-26T15:05:04Z,how about old sub birthday boy,0,0.0
UgwWEdHzcC17QklxOvl4AaABAg,UgwWEdHzcC17QklxOvl4AaABAg,-4GmbBoYQjE,@ytilwan,UC4Jb-P6FVesjENTLfVjEU3A,False,,2025-06-26T14:38:23Z,Indonesia,1,0.0
UgzAbtqo9MR8nmki70Z4AaABAg,UgzAbtqo9MR8nmki70Z4AaABAg,-4GmbBoYQjE,@RobinMiah-f1m,UClx47ryRo_DX3kyk_Jsga5Q,False,,2025-06-26T14:30:15Z,❤❤❤🇧🇩,0,0.0
UgwmfihB1U59OdC0dAx4AaABAg,UgwmfihB1U59OdC0dAx4AaABAg,-4GmbBoYQjE,@AdnanAhmad-g4u,UC89A1XksxaJ2FZBc66vmjjg,False,,2025-06-26T14:27:50Z,Siuu,0,0.0
UgwdWX2KD_EOXlXSy554AaABAg,UgwdWX2KD_EOXlXSy554AaABAg,-4GmbBoYQjE,@BathilyHarouna-j3k,UCWJH9jwto29xdsvTGlxcKsQ,False,,2025-06-26T14:02:16Z,"Hbd à toi mrbeast🎉
J",0,0.0
Ugz97XsvJ1EiY7CtWOd4AaABAg,Ugz97XsvJ1EiY7CtWOd4AaABAg,-4GmbBoYQjE,@mariaelenagarciacalderon9503,UCTyVqGRa7z7_iwsyyME2buA,False,,2025-06-26T13:43:02Z,Me recuerda a rieles muertos la máscara jade,0,0.0
UgwDAoAvNVUAJCk-Ojd4AaABAg,UgwDAoAvNVUAJCk-Ojd4AaABAg,-4GmbBoYQjE,@Brendoca-q4n,UCvPZfa07dRoNJPDCiBFRXUA,False,,2025-06-26T13:24:46Z,I am Brazilian,0,0.0
UgxBu40gh630GqESgo94AaABAg,UgxBu40gh630GqESgo94AaABAg,-4GmbBoYQjE,@SndnJdjd,UCdzOyAoxF4TKsG8126CcltQ,False,,2025-06-26T13:03:26Z,❤❤❤❤❤❤❤❤❤❤❤❤,0,0.0
UgxPIwCoKc70oy5blDN4AaABAg,UgxPIwCoKc70oy5blDN4AaABAg,-4GmbBoYQjE,@Felix-k1w7i,UCQJ18xyBJqymI40lklo2seg,False,,2025-06-26T13:02:01Z,"1:59  ""osea que mis tatarastataratatara abuelos ni habian nacido?"" AME JAJAJAJAJAJA",1,0.0
UgyKT32hyS6fQL6S4Bh4AaABAg,UgyKT32hyS6fQL6S4Bh4AaABAg,-4GmbBoYQjE,@ejr.7269,UCiLTrdFnRaM4276KsNNwqvg,False,,2025-06-26T12:25:31Z,Nah jade mask in irl,0,0.0
UgwtS3Au6GV6EPXC_3d4AaABAg,UgwtS3Au6GV6EPXC_3d4AaABAg,-4GmbBoYQjE,@zorritonick3021,UC1NjDVwafYv1g8V5E2n4nLA,False,,2025-06-26T12:20:54Z,Wooow hicieron lo que la secretaria de turismo no lo a echo desde hace años,0,0.0
UgwPvh5lnYwDPDj8KCp4AaABAg,UgwPvh5lnYwDPDj8KCp4AaABAg,-4GmbBoYQjE,@АннаЗолотова-ъ9я,UC88ARe6eHPr2HKrTvV0u_lA,False,,2025-06-26T12:04:27Z,❤,0,0.0
UgzYkUlqbNBPX0tDO4p4AaABAg,UgzYkUlqbNBPX0tDO4p4AaABAg,-4GmbBoYQjE,@yosaxml,UCDRk04w6jR9SMVpHslJHoIg,False,,2025-06-26T10:47:22Z,Semoga dapat 50.000💲,0,0.0
UgwFfCytxM_0YIijvpt4AaABAg,UgwFfCytxM_0YIijvpt4AaABAg,-4GmbBoYQjE,@Ali-x5h2u,UC_iY-NafevILtzOt_YNkNEw,False,,2025-06-26T10:39:28Z,Je suis abonné depuis que tu à ouvert ta chaîne j ai goûter les chocolat il est trop bon,0,0.0
UgzoADFktZCKZmemDS54AaABAg,UgzoADFktZCKZmemDS54AaABAg,-4GmbBoYQjE,@nieyhyot4004,UCyiUhpj0f_TWEJsV2jYNuqw,False,,2025-06-26T10:30:41Z,Siuuuuu,1,0.0
UgyU8uPDe2F-AsCXngF4AaABAg,UgyU8uPDe2F-AsCXngF4AaABAg,-4GmbBoYQjE,@NurgeldiUsenovich,UC_Yk0RmEuXgFv1oRyk3Jl4w,False,,2025-06-26T10:18:22Z,Mister bist no.1,0,0.0
UgwDpQEjwrvE9uPzu6d4AaABAg,UgwDpQEjwrvE9uPzu6d4AaABAg,-4GmbBoYQjE,@Rashed98-x3n,UCCH0NixwERppb57BvW5KXsw,False,,2025-06-26T10:08:20Z,im fom Bangladesh ❤,0,0.0
UgwV5x1VDK2IZBIpfkJ4AaABAg,UgwV5x1VDK2IZBIpfkJ4AaABAg,-4GmbBoYQjE,@rudysaputra4688,UCltYLa362e1S2Q5ZZGdrLAg,False,,2025-06-26T09:54:52Z,I want pls🙏🥲,0,0.0
UgzPMCnDh6esuayyzhZ4AaABAg,UgzPMCnDh6esuayyzhZ4AaABAg,-4GmbBoYQjE,@Tylertothemasses,UCZ13IKAo3gWXYl0ikWAiajA,False,,2025-06-26T09:42:55Z,Займите касарь 😅,0,0.0
UgwIC6zJf_ODic84T6l4AaABAg,UgwIC6zJf_ODic84T6l4AaABAg,-4GmbBoYQjE,@LUCKBANGBANG,UC06DzPQAqMzNnSYMlJxFDpA,False,,2025-06-26T09:37:38Z,I must to tag @cemet•mp4,0,0.0
UgwIZGQcVFT8kfXQMvx4AaABAg,UgwIZGQcVFT8kfXQMvx4AaABAg,-4GmbBoYQjE,@Cricinfo..Br06,UCibPYbExsw4PqfrDo_E9ZIA,False,,2025-06-26T09:35:33Z,Waah hindi me bolte ho ❤❤,0,0.0
Ugwt5H2vZMSyqINwNzd4AaABAg,Ugwt5H2vZMSyqINwNzd4AaABAg,-4GmbBoYQjE,@Gracemongo1,UCwDVWx3qLEopXfPsFNB6P5w,False,,2025-06-26T08:59:50Z,Il fait toujours des bonnes vidéo ils es mon idole préfère ❤❤❤❤😊😊😊😊😊😊😊😊😊,0,0.0
UgwDCyH41HH2HL-0lmx4AaABAg,UgwDCyH41HH2HL-0lmx4AaABAg,-4GmbBoYQjE,@MRHUNT-z9p,UCRwd2WQ6vEBwBgZLuAbhIyg,False,,2025-06-26T07:45:01Z,WOW           🔥,0,0.0
UgzTw0IfQmFNtEn8FF54AaABAg,UgzTw0IfQmFNtEn8FF54AaABAg,-4GmbBoYQjE,@vinothkanna-bl3ci,UCLj2qC0CsRP6P9yBlKN8-Nw,False,,2025-06-26T07:43:46Z,Suiiiii,0,0.0
Ugx5E7UP5T3pf891Tsd4AaABAg,Ugx5E7UP5T3pf891Tsd4AaABAg,-4GmbBoYQjE,@Defferent_Creator0,UCQZvZVKJCxiI36H62rqOuMA,False,,2025-06-26T07:18:52Z,Spend 200 hours in this area,0,0.0
UgyNtswUrETNhIv5OyZ4AaABAg,UgyNtswUrETNhIv5OyZ4AaABAg,-4GmbBoYQjE,@WakMis-u6x,UCLWxFM21He7RNgNAlouh7Mw,False,,2025-06-26T07:12:58Z,"Kauhpapa6duhu
😢😢",0,0.0
UgzeP017LPE7xVmYrvF4AaABAg,UgzeP017LPE7xVmYrvF4AaABAg,-4GmbBoYQjE,@AS_mix_song,UCPRjlcN5FzfjgulKuFFvGuw,False,,2025-06-26T06:45:42Z,Lcky,0,0.0
UgxZ0gh8wefTZpDyESZ4AaABAg,UgxZ0gh8wefTZpDyESZ4AaABAg,-4GmbBoYQjE,@AS_mix_song,UCPRjlcN5FzfjgulKuFFvGuw,False,,2025-06-26T06:45:27Z,❤❤❤❤❤❤❤❤❤,0,0.0
UgzOXfZVO4j8EHbTk0V4AaABAg,UgzOXfZVO4j8EHbTk0V4AaABAg,-4GmbBoYQjE,@찡현찌미,UCXD4uUr26qPYbzeJvBD8VsA,False,,2025-06-26T06:26:23Z,저주세요❤,0,0.0
UgyKSPMhiupSCpvIRTt4AaABAg,UgyKSPMhiupSCpvIRTt4AaABAg,-4GmbBoYQjE,@HamziiiTrust,UCKc4cq--Lu1L60emcVO4PDA,False,,2025-06-26T06:24:59Z,Me Kashmir se hu azad Kashmir,0,0.0
Ugx4E1WSy2TYVmSMuTp4AaABAg,Ugx4E1WSy2TYVmSMuTp4AaABAg,-4GmbBoYQjE,@HamziiiTrust,UCKc4cq--Lu1L60emcVO4PDA,False,,2025-06-26T06:24:14Z,Mujhe peso ki zarort h,0,0.0
UgxhFusWIDdWTKgRKKZ4AaABAg,UgxhFusWIDdWTKgRKKZ4AaABAg,-4GmbBoYQjE,@RyoSenjam,UC3GCrVOAFISB-OxEXBUxHUA,False,,2025-06-26T06:24:06Z,It is so cool and best video,0,0.0
Ugzipo79TAyrsBuVFmF4AaABAg,Ugzipo79TAyrsBuVFmF4AaABAg,-4GmbBoYQjE,@SitaAryal-wi9xz,UCswF2RBBuCAkiGGGQjTk-Og,False,,2025-06-26T06:04:05Z,Nepal🇳🇵🇳🇵,0,0.0
Ugy4dhAlfiEdL_BAL3p4AaABAg,Ugy4dhAlfiEdL_BAL3p4AaABAg,-4GmbBoYQjE,@hackerfromindia8601,UCnK8v2jN53U6ts__yNwdIsg,False,,2025-06-26T05:42:35Z,Assam,0,0.0
UgzLAxH_bWvSvc_WwiJ4AaABAg,UgzLAxH_bWvSvc_WwiJ4AaABAg,-4GmbBoYQjE,@EliudLeal-h7v,UCirhpSkVCH3Go9uCQ2rEAxA,False,,2025-06-26T05:22:54Z,Pensa no vídeo 😮😮😮😮,1,0.0
UgxVAS4DN4jC9cluhOl4AaABAg,UgxVAS4DN4jC9cluhOl4AaABAg,-4GmbBoYQjE,@crisx.s7,UCyd_rS8SH9PZXtbXooyzYcQ,False,,2025-06-26T05:19:25Z,Anyone noticed that they are doing siuuu 😅❤,0,0.0
UgwAAS554_1vHM2oZiJ4AaABAg,UgwAAS554_1vHM2oZiJ4AaABAg,-4GmbBoYQjE,@ilunjamhari6810,UCydbnUpRWM6hcydEuAIRz6Q,False,,2025-06-26T05:09:47Z,Rowr,0,0.0
Ugz_qSbnFvqGSX8fHy94AaABAg,Ugz_qSbnFvqGSX8fHy94AaABAg,-4GmbBoYQjE,@BRGAMING04,UCF4GQzDXsO9N5Z5zR3XXwjg,False,,2025-06-26T04:03:47Z,Happy birthday 🎉,0,0.0
UgxvuU8dqFDHvwzh2bx4AaABAg,UgxvuU8dqFDHvwzh2bx4AaABAg,-4GmbBoYQjE,@BenignoMartinezdelacruz,UCCUIHjf2EieFHyDTt7rWEPQ,False,,2025-06-26T03:06:18Z,Viva México,0,0.0
Ugz21J6UMSn6O8dnKIx4AaABAg,Ugz21J6UMSn6O8dnKIx4AaABAg,-4GmbBoYQjE,@MdSorab9,UChhUXBTIarhgb4VAHM-CvLQ,False,,2025-06-26T02:13:10Z,😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊,1,0.0
UgxOVV6KM55-x2fT8Zh4AaABAg,UgxOVV6KM55-x2fT8Zh4AaABAg,-4GmbBoYQjE,@Liv-qh5bh,UCk6ZIYgllSCeZpucvStac6g,False,,2025-06-26T01:41:37Z,🎉🎉🎉👏👏,0,0.0
UgynkpQ62pCX5mjoYLl4AaABAg,UgynkpQ62pCX5mjoYLl4AaABAg,-4GmbBoYQjE,@MedMoulay-x8p,UCE1Ywi0Dad0oGFJt20euY7Q,False,,2025-06-26T01:33:54Z,Bonn anneé,0,0.0
Ugy04Hsn8-WEC50EEsh4AaABAg,Ugy04Hsn8-WEC50EEsh4AaABAg,-4GmbBoYQjE,@AbodB-g4r,UC3JEPNtFy9yseyPIUPh66Pg,False,,2025-06-26T01:19:16Z,Do a video in a danger forest,1,0.0
UgxprXMg0Td-_Sl__gJ4AaABAg,UgxprXMg0Td-_Sl__gJ4AaABAg,-4GmbBoYQjE,@RobinsonLaitonserrano,UCczfApNk4ls2d8p22F0ETtA,False,,2025-06-26T01:14:20Z,Ace un minuto y ya tiene bastantes visitas ajaj,0,0.0
Ugwbigga4-qHEU1hzDJ4AaABAg,Ugwbigga4-qHEU1hzDJ4AaABAg,-4GmbBoYQjE,@Nirmol-p2l,UCmtm_dosjCHMC1QaZNa7J8Q,False,,2025-06-26T00:42:17Z,WOW that's nice ❤❤🎉,0,0.0
Ugz31uj87qHVCT_lZnd4AaABAg,Ugz31uj87qHVCT_lZnd4AaABAg,-4GmbBoYQjE,@EmmaBethencourt,UCMGwbpRKMlhwCRB73rtER8Q,False,,2025-06-26T00:23:38Z,I haven’t even tried a feastable  😢,0,0.0
Ugy_lALxa39jDN5NmCd4AaABAg,Ugy_lALxa39jDN5NmCd4AaABAg,-4GmbBoYQjE,@caritocarito-l5k,UCDaP6Qp9q8Jc8n9YdcEwUBQ,False,,2025-06-25T23:20:14Z,Hola,0,0.0
Ugwntq0vNUe7pFdFzTh4AaABAg,Ugwntq0vNUe7pFdFzTh4AaABAg,-4GmbBoYQjE,@jadebarrientos9026,UCCpTDUpL-GorR0hy6o_xN3w,False,,2025-06-25T22:57:59Z,Jesus loves you ♥️,1,0.0
UgxpB4dyGD0zoq9jlZh4AaABAg,UgxpB4dyGD0zoq9jlZh4AaABAg,-4GmbBoYQjE,@Isabellop-j6b,UC49JQttVwvJWN9VJSAldFuQ,False,,2025-06-25T22:53:09Z,Yo estoy suscrito,0,0.0
UgzD-zr2PnMo9JguqpR4AaABAg,UgzD-zr2PnMo9JguqpR4AaABAg,-4GmbBoYQjE,@PietroSantos-y6x,UCT4SjvEa84u9rAdh6mbHd7Q,False,,2025-06-25T22:42:50Z,Feliz aniversário,0,0.0
UgxW4vE7WQ3HJYVhgjR4AaABAg,UgxW4vE7WQ3HJYVhgjR4AaABAg,-4GmbBoYQjE,@Roblox._.Kitkat-Bağımlı,UCheuiNMIQENFMCEknbNGZLQ,False,,2025-06-25T22:39:01Z,1:53 jade mask,0,0.0
UgzWuWWKcvb0S_1pOJt4AaABAg,UgzWuWWKcvb0S_1pOJt4AaABAg,-4GmbBoYQjE,@REIYA_GameChannel,UCnb3zJOck_ItVOiexTlCBKw,False,,2025-06-25T21:24:13Z,どこに住んでいるかは？スターブーストがこっちに来るかの時に言います。,0,0.0
UgxCROQCBZhSDaJND414AaABAg,UgxCROQCBZhSDaJND414AaABAg,-4GmbBoYQjE,@REIYA_GameChannel,UCnb3zJOck_ItVOiexTlCBKw,False,,2025-06-25T21:23:25Z,"ミスタービーストに会いたいです。日本に来てくれませんか？
夢で見たんです",1,0.0
Ugw6BXy0mOrZyR_PnH54AaABAg,Ugw6BXy0mOrZyR_PnH54AaABAg,-4GmbBoYQjE,@flaviolira4618,UC8RwHtRkLMWBC8O4CUaHXvQ,False,,2025-06-25T21:15:19Z,I subbed❤,0,0.0
UgxM-tw-_Me04uRX5El4AaABAg,UgxM-tw-_Me04uRX5El4AaABAg,-4GmbBoYQjE,@shanercanul9286,UCSDOrroIeGXJTigb02R7h4g,False,,2025-06-25T20:58:09Z,"Siuuuuuuuuuuuuuuuuuu, CR7 the goattt",0,0.0
UgypXLCWJdvzuEmTpgh4AaABAg,UgypXLCWJdvzuEmTpgh4AaABAg,-4GmbBoYQjE,@عدناناحمداحمد-خ9و,UCvu8KDXmYLk8II7DAy9ptgA,False,,2025-06-25T20:32:52Z,I really want to have a nice look,0,0.0
Ugzr6rZdgbL1nnRB5rp4AaABAg,Ugzr6rZdgbL1nnRB5rp4AaABAg,-4GmbBoYQjE,@NehirCebelier,UCoQDzvR2ejf2khp-YZMgBdA,False,,2025-06-25T19:47:46Z,Kayzer burdayiz,0,0.0
UgwhBbh29oPZVoAxM6t4AaABAg,UgwhBbh29oPZVoAxM6t4AaABAg,-4GmbBoYQjE,@shadow-mz2zm,UCX1tjXJjvIv3Cyn28_P_KVA,False,,2025-06-25T19:32:54Z,"9000,😭😭😭😭😭",0,0.0
UgyYqXqhtEDlSdLpMS54AaABAg,UgyYqXqhtEDlSdLpMS54AaABAg,-4GmbBoYQjE,@FernandaGordisAxelCelulitis,UCMEdqJ7e4ouieguuFFJ4QmQ,False,,2025-06-25T19:30:52Z,Me ofendiste porque yo vivo en México y no tengo chocolates de mrbeast ni en los Walmart están❤😢🎉😂,0,0.0
UgxBRx9BchNfHXHmiwx4AaABAg,UgxBRx9BchNfHXHmiwx4AaABAg,-4GmbBoYQjE,@jessiebusse7027,UCaC3yH_VUw7I0PkI7E-GFig,False,,2025-06-25T18:39:53Z,Brulapen,1,0.0
UgybCUOgxlIi9233FYd4AaABAg,UgybCUOgxlIi9233FYd4AaABAg,-4GmbBoYQjE,@sravankumar3054,UCHr7EpJrLfeDeUpBQNduPbQ,False,,2025-06-25T18:29:49Z,Hehe may be I can ❤,0,0.0
UgzmAXmJyB5lojoXVQB4AaABAg,UgzmAXmJyB5lojoXVQB4AaABAg,-4GmbBoYQjE,@SalesOliveira-ex3zf,UC-ib6dDhAhKUwfZvykb_A5A,False,,2025-06-25T18:18:19Z,Boa sorte,0,0.0
UgwN8u9fvnO0uU6OJrV4AaABAg,UgwN8u9fvnO0uU6OJrV4AaABAg,-4GmbBoYQjE,@LadeSrikanth,UCceTaZwkBUIQ0ogksNH3EVQ,False,,2025-06-25T17:54:05Z,I want one chance,0,0.0
UgzIrgaV0Hd4_qipeVl4AaABAg,UgzIrgaV0Hd4_qipeVl4AaABAg,-4GmbBoYQjE,@vanderleidominikow5512,UCTeDOH7_dByt31Q3jKikZcw,False,,2025-06-25T17:50:11Z,Deus abençoe seu trabalho,0,0.0
UgzIQqFrykk9kfX31rl4AaABAg,UgzIQqFrykk9kfX31rl4AaABAg,-4GmbBoYQjE,@WowRcp,UCdsWpxUZVSy8a_Aip5aRoCw,False,,2025-06-25T17:35:17Z,Area 51,0,0.0
UgxAxMYJ1bFkiUd5ctt4AaABAg,UgxAxMYJ1bFkiUd5ctt4AaABAg,-4GmbBoYQjE,@TulikaPaul-qf3cy,UCgZun9t-C36bGf9OAA2d_jQ,False,,2025-06-25T17:03:19Z,I want the jade mask😂😂😂😂😂😂,0,0.0
UgwzAPIHZwoxBpRCKRh4AaABAg,UgwzAPIHZwoxBpRCKRh4AaABAg,-4GmbBoYQjE,@brandonmonterrosa007,UCr72LvsNL-0_A5ULyNS-lbA,False,,2025-06-25T16:55:08Z,La máscara de jade,0,0.0
UgwBgrXRYrj9-DYeEmZ4AaABAg,UgwBgrXRYrj9-DYeEmZ4AaABAg,-4GmbBoYQjE,@phoolchander.UP42,UCTOTRoJObmq8sJF7BZqYb5A,False,,2025-06-25T16:18:16Z,सुपर से ऊपर,0,0.0
Ugwk6WM0fw2TiWzixE94AaABAg,Ugwk6WM0fw2TiWzixE94AaABAg,-4GmbBoYQjE,@MdSharopkhanMdSharopkhan,UCxLBgHw9xdhZoMu97Orp9LA,False,,2025-06-25T15:56:19Z,❤❤❤❤❤,0,0.0
Ugz17Aj4IrQhE9nS4sx4AaABAg,Ugz17Aj4IrQhE9nS4sx4AaABAg,-4GmbBoYQjE,@RahimHesenli-d3w,UC5twR72NYc2J1jfDxWaiOrw,False,,2025-06-25T15:14:28Z,Azer turk varmi,2,0.0
UgxNlTRGc13asmMJ22d4AaABAg,UgxNlTRGc13asmMJ22d4AaABAg,-4GmbBoYQjE,@HabibiMaulana-jv5fo,UCbdM4NVnNZl2KpaVjNwPh7Q,False,,2025-06-25T15:13:55Z,di Indonesia baru sedikit supermarket yang ngejual feastables,1,0.0
UgzY3UJ2mj0k4ex60pZ4AaABAg,UgzY3UJ2mj0k4ex60pZ4AaABAg,-4GmbBoYQjE,@TurkiMohammed-s1b,UCHav5c5CT7fuxJYVxB9_7YQ,False,,2025-06-25T13:58:24Z,اللهم صل على سيدنا محمد وعلى آله وصحبه أجمعين,1,0.0
Ugy4RNQpZ1KEurWaMU14AaABAg,Ugy4RNQpZ1KEurWaMU14AaABAg,-4GmbBoYQjE,@swexia7,UC6sbbJPW3bTyTqQuoZ5atTw,False,,2025-06-25T13:06:33Z,CRISTIANO RONALDO GOAT SUUIII,1,0.0
UgwTXQJfiF0R0FgK1Jp4AaABAg,UgwTXQJfiF0R0FgK1Jp4AaABAg,-4GmbBoYQjE,@setagharshakjian5469,UClDfGkF3vdb1VvOXjEpzooA,False,,2025-06-25T12:42:29Z,I need money I’m poor,0,0.0
Ugw8LfrEbwOv-zbu3Jd4AaABAg,Ugw8LfrEbwOv-zbu3Jd4AaABAg,-4GmbBoYQjE,@JwanHassen,UCqX5RXDem7YLUMVzExAuR1w,False,,2025-06-25T12:41:47Z,❤,0,0.0
UgzlnkT_cWUrddwYbEN4AaABAg,UgzlnkT_cWUrddwYbEN4AaABAg,-4GmbBoYQjE,@RoufulIslam-r5d,UC5hJ_cnUGmzgYv75gJgDZ0g,False,,2025-06-25T12:41:32Z,আমিও আপনার সাথে দেখা করতে চাই,0,0.0
Ugz_X5rBjjao3S6M6MF4AaABAg,Ugz_X5rBjjao3S6M6MF4AaABAg,-4GmbBoYQjE,@duasamigasloucas,UCCjqtWIVXH6DjmfYbVnYSxA,False,,2025-06-25T12:14:54Z,Não é possível que só eu falo português 😮,0,0.0
Ugxx70F-dxk4JrnrCNl4AaABAg,Ugxx70F-dxk4JrnrCNl4AaABAg,-4GmbBoYQjE,@luhita9362,UC59YgupazncjeL9fEAmGIwQ,False,,2025-06-25T12:13:16Z,😮😮😮 0:17 0:17 0:18 0:18 0:18 0:19 0:19 0:19 0:19 0:20 0:20 0:21,0,0.0
UgzagJmafv9wnDsPeuV4AaABAg,UgzagJmafv9wnDsPeuV4AaABAg,-4GmbBoYQjE,@T2_Filmz,UCPdsvrn-LpYB6yAek_PnP3w,False,,2025-06-25T12:08:35Z,I need money,0,0.0
Ugy6uUEv2CNVq-ubOid4AaABAg,Ugy6uUEv2CNVq-ubOid4AaABAg,-4GmbBoYQjE,@nnellya,UCX6l2dhsWFm9sXd4F_IwrRw,False,,2025-06-25T11:25:56Z,iph,0,0.0
UgxMIf0aIgjFIt7pbgp4AaABAg,UgxMIf0aIgjFIt7pbgp4AaABAg,-4GmbBoYQjE,@mpi7229,UCHnflxY4HQB_1KtwRdwB2vQ,False,,2025-06-25T11:13:39Z,Aku bukan orang suku Maya,0,0.0
Ugx-v7mDiIv6UEjJM5B4AaABAg,Ugx-v7mDiIv6UEjJM5B4AaABAg,-4GmbBoYQjE,@SemraDemirtaş-y9d,UCW-82OwY0woQr39ZRKevFCw,False,,2025-06-25T11:09:04Z,Mrbeast 👉👈,0,0.0
UgwM41Vq152vplKWB5B4AaABAg,UgwM41Vq152vplKWB5B4AaABAg,-4GmbBoYQjE,@mylifemyrulesbaby,UCkHNIyQcjaUvgS_dnOzfnUg,False,,2025-06-25T10:52:56Z,I subscribed... 😘💃🏻,0,0.0
UgxeN2azyFwo-jBzX_R4AaABAg,UgxeN2azyFwo-jBzX_R4AaABAg,-4GmbBoYQjE,@rawanali772,UCLsjOUTY77oM_f49u0AUOmg,False,,2025-06-25T10:34:31Z,‏مستر بيستتت أعطي ماك فرصه ثاني,0,0.0
Ugz4FQXVC82Mg8fG7j14AaABAg,Ugz4FQXVC82Mg8fG7j14AaABAg,-4GmbBoYQjE,@adarshlofi-r5e,UC3L4UTtld44mAxpi43mohTw,False,,2025-06-25T10:06:29Z,Big fan,0,0.0
